Date,Open,High,Low,Close,Adj Close,Volume
41680,51.380001,52.450001,51.310001,52.240002,51.937321,4084600
41681,52.419998,52.59,51.990002,52.080002,51.778244,2586400
41682,52.080002,53.169998,52.080002,52.630001,52.325058,2734100
41683,52.200001,54.07,52.099998,53.619999,53.309322,5198400
41684,55,56.240002,54.18,55.599998,55.277847,6878500
41688,56,56.880001,55.27,56.790001,56.460953,4098200
41689,56.93,57.380001,56.57,56.790001,56.460953,3589000
41690,57.099998,57.799999,56.580002,56.740002,56.411243,4482000
41691,57.16,57.169998,55.549999,56.150002,55.824665,3420100
41694,56.439999,56.759998,55.540001,55.549999,55.228138,2982300
41695,55.919998,56.099998,55.07,56.02,55.695415,2726700
41696,56.099998,56.77,55.439999,55.549999,55.228138,3704200
41697,55.75,56.77,55.439999,56.599998,56.272053,2547900
41698,56.700001,56.830002,55.799999,56.23,55.904198,2293900
41701,55.740002,55.990002,54.919998,55.91,55.586056,1921500
41702,56.860001,57.93,56.389999,57.84,57.504871,2490200
41703,57.990002,58.169998,56.950001,57.580002,57.24638,2667000
41704,57.900002,59.93,57.810001,59.91,59.562878,4943600
41705,60,60.369999,57.84,58.560001,58.220699,4781000
41708,58.48,58.880001,56.950001,57.139999,56.808926,2924500
41709,58.09,58.91,56.470001,56.810001,56.480839,2913200
41710,56.509998,57.709999,55.900002,57.529999,57.196667,2152800
41711,57.849998,58.400002,56.43,57.349998,57.017708,3241800
41712,57.009998,58.200001,57.009998,57.619999,57.286144,2814400
41715,57.939999,59.360001,57.939999,58.41,58.071568,2697900
41716,58.560001,59.099998,57.93,58.73,58.389713,2657800
41717,58.900002,59.220001,58.34,58.860001,58.518959,2325900
41718,58.740002,59.849998,58.310001,59.849998,59.503223,2191600
41719,60.34,60.48,57.580002,57.970001,57.634117,3589400
41722,58.189999,58.630001,56.130001,56.439999,56.11298,3254800
41723,57.189999,58.099998,56.540001,56.950001,56.620026,2870200
41724,59.119999,60.310001,57.43,58.09,57.753422,5298400
41725,58.470001,58.470001,56.02,57.259998,56.92823,3208100
41726,57.830002,59.049999,57.310001,57.66,57.325912,2552700
41729,58.310001,59.580002,57.880001,58.810001,58.46925,2407400
41730,58.990002,61.279999,58.810001,60.93,60.576969,4070300
41731,61.990002,62.310001,60.689999,61.34,60.984592,3660600
41732,62.529999,63.349998,61.41,61.91,61.551285,4302900
41733,62.68,62.740002,57.040001,57.330002,56.997829,7039800
41736,56.48,57.290001,54.799999,55.720001,55.397152,5889100
41737,57.25,58.369999,55.900002,58.240002,57.902554,4189800
41738,60.119999,60.799999,58.610001,59.330002,58.986237,3436800
41739,59.700001,59.700001,57.290001,57.369999,57.037594,2822600
41740,56.099998,57.950001,55.52,56.220001,55.894257,3301700
41743,56.59,57.529999,55.68,56.400002,56.073215,2651700
41744,56.959999,58.310001,56.189999,57.630001,57.296089,2737000
41745,58.560001,58.560001,56.5,57.91,57.574463,1988300
41746,57.950001,59.139999,57.509998,58.200001,57.862782,2445700
41750,59.25,60.25,57.610001,60.09,59.741833,3425100
41751,60.470001,61.27,59.700001,60.619999,60.268761,3116800
41752,61,61.09,60.009998,60.52,60.169342,3162600
41753,62.099998,62.5,59.400002,62,61.640766,5078400
41754,61.450001,61.549999,58.549999,58.869999,58.5289,4209500
41757,59.349998,59.419998,56.610001,58.02,57.683826,4083100
41758,58.5,59.380001,57.689999,59.240002,58.896759,2221000
41759,59.09,59.650002,58.119999,59.619999,59.274559,2234800
41760,59.68,61.529999,59.619999,60.459999,60.109688,2748300
41761,61.16,62.279999,60.389999,61.779999,61.422039,2552500
41764,61.779999,61.779999,60.610001,61.220001,60.865288,1593600
41765,61.240002,61.52,60.419998,60.540001,60.189224,1704400
41766,60.560001,61.09,59.43,60.220001,59.871082,1992600
41767,60.099998,62.169998,59.799999,60.709999,60.358238,1993000
41768,60.389999,60.66,59.220001,59.77,59.423691,1717500
41771,60.5,63.41,60.369999,62.619999,62.257172,2929900
41772,62.860001,63.849998,60.450001,60.709999,60.358238,3632900
41773,59.990002,60.52,59.5,59.540001,59.195019,8447100
41774,59.450001,59.73,57.709999,59.650002,59.304386,5133100
41775,59.599998,60.5,59.080002,60.25,59.900906,3855600
41778,60.130001,60.990002,60.049999,60.540001,60.189224,4452500
41779,61.029999,61.509998,60.27,60.790001,60.437775,3183500
41780,60.830002,61.41,59.650002,60.41,60.059978,3170500
41781,60.029999,61.169998,59.889999,60.540001,60.189224,2069100
41782,60.84,61.790001,60.099998,61.66,61.302734,2242200
41786,62.009998,62.66,61.689999,62.41,62.048393,2926200
41787,62.549999,62.669998,61.509998,61.810001,61.451866,2450500
41788,61.939999,62.529999,61.75,62.029999,61.670589,2097100
41789,62.380001,62.560001,61.740002,62.099998,61.740185,1972700
41792,62.360001,62.509998,61.310001,62.400002,62.038452,1841100
41793,62.040001,62.950001,61.77,62.689999,62.326767,1844800
41794,62.09,62.720001,61.790001,62.5,62.137871,2965300
41795,63,63.810001,62.450001,63.400002,63.032658,3376300
41796,64.519997,64.690002,63.009998,63.18,62.813927,2596500
41799,63.240002,64.080002,63.209999,63.700001,63.330917,3331900
41800,63.869999,64.529999,63.09,64.400002,64.026863,2869500
41801,64.400002,64.650002,63.540001,63.68,63.311035,2022300
41802,63.279999,63.549999,61.98,62.27,61.909203,2707700
41803,63.709999,63.709999,62,62.290001,61.929089,2365700
41806,62.450001,62.98,61.84,62.529999,62.167694,1574800
41807,62.549999,63.68,62.5,63.299999,62.933231,2049800
41808,63.740002,63.740002,62.419998,62.919998,62.555435,2391500
41809,63.77,65.029999,62.75,64.989998,64.613434,3578500
41810,65.190002,66.480003,65.110001,66.440002,66.055038,3293900
41813,66.5,67.389999,65.959999,66.059998,65.677238,2275400
41814,66,66.150002,64.220001,64.440002,64.066635,2225200
41815,64.510002,64.989998,63.5,64.580002,64.205818,1666800
41816,64.669998,64.669998,62.919998,63.889999,63.519814,1680100
41817,63.799999,65.089996,63.259998,65.010002,64.633324,1594000
41820,65.760002,66.190002,65,66.18,65.796547,2307800
41821,66.839996,67.660004,66.690002,67.150002,66.760925,2402100
41822,67,67.059998,66.160004,66.599998,66.214119,2033800
41823,67.330002,67.5,66.760002,67.360001,66.969711,670600
41827,67.540001,67.790001,66.580002,66.910004,66.522324,1499200
41828,66.889999,67.25,64.75,65.669998,65.289505,2925600
41829,66.190002,66.809998,65.760002,66.389999,66.005333,1653600
41830,65.010002,65.559998,64.050003,65.43,65.050896,3048800
41831,65.709999,66.5,65.349998,66.419998,66.035149,1419300
41834,66.82,67.440002,66.050003,66.349998,65.965561,1451300
41835,66.349998,66.860001,65.389999,65.760002,65.378983,1976500
41836,66.300003,67.260002,66.120003,67.029999,66.641617,1536800
41837,66.349998,66.470001,64.739998,64.93,64.553787,2961700
41838,65.440002,66.650002,64.940002,66.610001,66.224052,2449300
41841,66.550003,67.400002,65.870003,66.279999,65.895966,2108600
41842,66.5,67.32,66.199997,66.25,65.866142,3434600
41843,66.099998,66.589996,63.639999,64.540001,64.166054,6098900
41844,67,67.300003,64.550003,65.330002,64.951477,5939700
41845,65.5,65.5,62.709999,63,62.634972,6226500
41848,63.029999,63.299999,61.18,62.34,61.978798,5192100
41849,62.110001,62.799999,61.5,61.689999,61.332561,4592100
41850,62.150002,63.73,61.759998,63.380001,63.012772,3723600
41851,62.18,62.720001,61.099998,62.349998,61.988739,3761000
41852,62.57,63.220001,61.66,62.400002,62.038452,2928100
41855,63.02,63.450001,62.25,62.73,62.366535,2490300
41856,62.610001,62.669998,61.57,61.98,61.62088,2462300
41857,61.360001,63.830002,60.57,62.939999,62.575317,3825600
41858,62.73,62.990002,60.189999,60.5,60.149456,3942500
41859,60.560001,61.439999,59.82,61.09,60.736042,2304100
41862,61.52,62.279999,61.52,61.700001,61.342506,1623100
41863,61.66,62.669998,61.110001,62.52,62.157753,1666700
41864,63.560001,63.560001,62.619999,63.02,62.654858,2456600
41865,63.34,63.75,62.740002,63.720001,63.350803,1940200
41866,64.339996,64.379997,62.68,63.889999,63.519814,2154500
41869,62.16,63.34,60.82,63.23,62.863636,6773800
41870,63.110001,63.970001,62.700001,63.259998,62.893463,2680000
41871,63.349998,64.459999,63.259998,64.199997,63.828018,3371400
41872,64.279999,64.449997,63.77,64.029999,63.659004,2672800
41873,64.900002,65.839996,64.199997,65.43,65.050896,3308100
41876,65.720001,65.849998,65.010002,65.540001,65.160255,2019300
41877,65.559998,65.889999,64.709999,64.739998,64.364891,2328600
41878,65.419998,65.699997,64.040001,65.540001,65.160255,1708200
41879,65.779999,66.970001,65.059998,66.959999,66.572029,2681200
41880,69.099998,69.5,67.809998,68.519997,68.122986,5607400
41884,70,70,68.660004,69.07,68.6698,4401100
41885,69.5,70.379997,68.75,69.25,68.848755,4706200
41886,69.339996,69.82,68.800003,69.43,69.027718,3780000
41887,69.839996,71.099998,69.290001,70.989998,70.578674,3674700
41890,71.309998,72.18,70.650002,71.190002,70.777519,4187100
41891,71.029999,73.089996,68.790001,70.019997,69.614296,9013800
41892,70.889999,71,69.589996,70.629997,70.220764,3174800
41893,70.150002,71.459999,70.150002,71.339996,70.926643,2211900
41894,71.419998,71.5,69.910004,69.980003,69.574532,2335100
41897,70.050003,70.580002,68.419998,68.559998,68.16275,2854800
41898,68.400002,70.489998,68.400002,70.260002,69.852913,2222500
41899,71.150002,71.239998,69.879997,70.730003,70.32019,1979800
41900,71.440002,73.709999,70.82,73.010002,72.586975,5016700
41901,73.82,73.82,71.57,71.989998,71.572884,4107200
41904,72.290001,72.550003,70.68,70.800003,70.389778,3149000
41905,70.5,72.260002,70.010002,72,71.582825,2890500
41906,72.260002,72.879997,71.370003,72.209999,71.791603,2368500
41907,72.160004,72.190002,69.599998,69.809998,69.40551,2978200
41908,69.459999,71.370003,69.459999,71.089996,70.678093,1780900
41911,69.889999,70.82,69.129997,70.279999,69.872787,1883300
41912,70.209999,70.279999,67.769997,68.43,68.033516,3848200
41913,68.459999,68.459999,65.690002,66.010002,65.627533,5089500
41914,65.970001,66.480003,63.490002,66.309998,65.925789,5741300
41915,66.610001,68.339996,66.589996,67.370003,66.979652,3399500
41918,67.610001,68.169998,65.860001,66.209999,65.82637,2482900
41919,65.279999,66.260002,64.75,65.199997,64.82222,2633100
41920,65.050003,66.440002,62.869999,66.160004,65.776665,5047600
41921,65.709999,66.160004,63.990002,64.339996,63.967209,3645000
41922,58.07,58.389999,54.709999,56.34,56.013561,18567600
41925,56.709999,57.290001,53.810001,53.900002,53.5877,7030000
41926,55,59.43,54.189999,56.580002,56.252171,8606400
41927,55.27,59.18,54.919998,58.610001,58.270409,6478400
41928,57.189999,62.029999,57,61.060001,60.706215,6535000
41929,63.009998,63.970001,60.32,60.419998,60.06992,5110000
41932,60.150002,61.93,59.700001,61.5,61.143665,2785300
41933,63.34,65.089996,62.810001,64.639999,64.265472,5714000
41934,65.389999,65.870003,63.919998,64.129997,63.758423,4533400
41935,65.989998,66,61.650002,64.18,63.80814,10049500
41936,64.510002,65.900002,64.139999,65.529999,65.150314,3888200
41939,65.370003,65.949997,63.77,65.760002,65.378983,2694200
41940,65.419998,67.650002,65.419998,67.57,67.17849,3246700
41941,67.290001,67.919998,65.540001,67.050003,66.661507,2767800
41942,66.449997,66.879997,63.52,65.410004,65.031013,5669700
41943,67.800003,69.599998,67.199997,68.660004,68.262177,5256600
41946,68.43,69.940002,68.32,69.25,68.848755,3818500
41947,68.580002,69.809998,68.239998,69.669998,69.266319,3271500
41948,70.5,73.589996,70.5,73.360001,72.934944,8166200
41949,73.150002,74.940002,73.150002,73.470001,73.044312,4718000
41950,73.510002,74.199997,71.790001,73.540001,73.113899,3643300
41953,73.919998,74.739998,73.699997,74.389999,73.958977,2221300
41954,73.830002,74.669998,73.129997,73.839996,73.412155,2388300
41955,73.43,73.739998,72.220001,73.400002,72.974716,2141100
41956,73.5,74.800003,72.019997,72.580002,72.15947,2252200
41957,72.480003,73.849998,71.129997,73.730003,73.302803,2036900
41960,73.809998,74.949997,73.790001,74.370003,73.939095,3291000
41961,73.870003,75.32,73.82,74.550003,74.11805,3158700
41962,74.379997,75.07,72.879997,73,72.577034,2785700
41963,72.709999,74.919998,71.800003,74.139999,73.710426,2362200
41964,75.470001,75.839996,73.809998,74.849998,74.416306,3015500
41967,74.870003,76.699997,74.57,76.18,75.738602,3983100
41968,77.190002,77.800003,76,76.150002,75.708786,8096400
41969,75.980003,78,75.669998,77.849998,77.398933,3002400
41971,77.849998,78.339996,77.010002,77.809998,77.359161,1225800
41974,77.629997,77.989998,75.209999,75.879997,75.440338,3352500
41975,75.089996,75.709999,74.139999,75.360001,74.923355,3598100
41976,76.169998,77.25,75.779999,76.849998,76.404724,3673400
41977,77.110001,77.199997,75.339996,76.139999,75.698837,3259100
41978,76.5,77.599998,76.019997,77.230003,76.782524,2495000
41981,77,77.879997,75.440002,76.110001,75.669014,2399700
41982,75.160004,77.059998,74.510002,76.779999,76.335129,2595500
41983,76.610001,77.300003,74.989998,75.150002,74.714569,2553200
41984,76.120003,76.879997,74.709999,74.949997,74.515724,2200300
41985,73.75,74.949997,72.739998,73.389999,72.964775,2349400
41988,74.260002,74.5,71.43,72.129997,71.712067,3617900
41989,71.379997,75.190002,70.349998,72.690002,72.268829,3721900
41990,73.309998,75.559998,72.269997,75.43,74.992958,2115800
41991,77.529999,77.93,76.370003,77.82,77.369102,2898500
41992,78.010002,78.160004,75.870003,76.489998,76.046806,2660400
41995,76.580002,77.739998,76.410004,77.290001,76.842171,1319100
41996,77.800003,77.980003,76.190002,76.269997,75.828079,1494700
41997,76.519997,77.82,76.419998,76.75,76.305305,694500
41999,76.760002,77.389999,76.269997,76.620003,76.176064,768500
42002,77.110001,77.110001,75.910004,76.279999,75.83802,1556000
42003,75.910004,76.18,74.519997,75.580002,75.142082,1839800
42004,75.559998,77.480003,75.379997,76.400002,75.957329,2210100
42006,76.559998,77.879997,75.199997,76.809998,76.364952,2566600
42009,76.910004,77,75.459999,76,75.559647,3929600
42010,75.5,75.769997,72.199997,72.379997,71.960625,4099700
42011,73.040001,74.980003,73.040001,74.330002,73.899323,2713000
42012,75.510002,78.099998,75.43,77.839996,77.388985,2664000
42013,78.349998,80.970001,78.32,80.32,79.854622,5106500
42016,81,81.290001,78.349998,80.349998,79.884445,2924800
42017,81,82.760002,78.57,79.239998,78.780876,3737300
42018,78.019997,80.480003,77.080002,80.07,79.606064,4010400
42019,80.199997,80.75,76.379997,76.610001,76.166115,4790900
42020,76.440002,77.919998,75.800003,77.910004,77.458588,3658500
42024,79.339996,79.339996,77.379997,78.779999,78.32354,3084600
42025,79.269997,80.160004,78.459999,79.300003,78.840538,2608500
42026,79.660004,80,76.93,79.059998,78.601921,3795100
42027,78.93,81.169998,78.139999,80.230003,79.765137,2780500
42030,79.949997,79.949997,78.139999,79.120003,78.661575,2851300
42031,78,78.879997,77.5,78.029999,77.577888,2738600
42032,80.800003,82.139999,78.599998,79.129997,78.671509,5575500
42033,79.400002,80.459999,76.910004,79.870003,79.407227,3256100
42034,79.709999,80.480003,78.150002,79.339996,78.880295,2455900
42037,79.93,80.269997,76.169998,77.870003,77.418823,3131200
42038,77.650002,79.809998,77.379997,79.739998,79.277977,2899000
42039,79.07,80.389999,78.830002,79.75,79.287918,4781200
42040,80,80.75,77.580002,78.269997,77.816498,6640100
42041,78.93,83.440002,78.43,82.290001,81.813202,6118100
42044,82.040001,82.300003,78.690002,80.970001,80.500854,3663900
42045,81.809998,82,80.519997,81.959999,81.485115,3074100
42046,82.089996,83.970001,81.660004,83.860001,83.374107,3188400
42047,83.440002,85.43,83.440002,85.389999,84.895248,2824900
42048,86.139999,86.5,83.980003,84.790001,84.298721,2719700
42052,85,85.279999,83.410004,83.720001,83.234917,2706100
42053,84.519997,85.480003,83.589996,85.360001,84.865417,2119500
42054,85.18,85.690002,84.279999,85.669998,85.173622,2163100
42055,85.610001,85.699997,84.150002,84.660004,84.169479,2103800
42058,84.599998,84.690002,83.629997,84.5,84.010399,1890700
42059,84.660004,85.93,83.620003,85.910004,85.412239,2250600
42060,85.510002,85.849998,84.470001,84.900002,84.408081,1594800
42061,84.919998,86.040001,84.120003,84.959999,84.467735,1840600
42062,85.339996,85.940002,84.519997,84.900002,84.408081,1656900
42065,95.099998,99.900002,95.019997,99.559998,98.983139,23907400
42066,99.949997,100.089996,97.690002,98.730003,98.157951,7326500
42067,98.050003,99.599998,97.309998,99.470001,98.893661,3397600
42068,100,100.860001,98.339996,98.669998,98.098297,3860400
42069,98.800003,99.029999,97.57,98.480003,97.909401,3661000
42072,97.940002,99.190002,97.940002,98.720001,98.148003,3558700
42073,98.230003,98.5,97.110001,97.550003,96.984787,3076200
42074,98.07,98.480003,97.370003,97.949997,97.382469,2157100
42075,96.599998,98.690002,96.529999,98.580002,98.00882,2358000
42076,99.800003,105.120003,99.650002,104.669998,104.06353,8272000
42079,105,105.029999,103.139999,104.370003,103.765274,3956700
42080,103.199997,104.25,102.889999,103.830002,103.228401,2706600
42081,103.459999,105.879997,103.160004,105.360001,104.749535,2757100
42082,105.459999,106.449997,104.699997,105.32,104.70977,1834800
42083,106.830002,108.480003,106,108.029999,107.404068,3407000
42086,108.169998,108.5,104.889999,104.889999,104.282257,3269700
42087,105.010002,105.190002,103.360001,104.040001,103.43718,3231000
42088,104.419998,104.459999,98.580002,100.150002,99.569717,5904000
42089,96.010002,99,93.050003,97.5,96.935074,8746700
42090,98.419998,100.639999,97.239998,99.919998,99.341057,4990500
42093,101.019997,103.989998,101.019997,102.43,101.83651,3732000
42094,101.68,102.550003,100.169998,100.360001,99.778503,2527400
42095,100,100.650002,98.080002,99.75,99.172035,3301400
42096,99.910004,100.889999,98.82,99.269997,98.694817,1958300
42100,97.660004,100.059998,97.160004,99.959999,99.380821,3237100
42101,99.779999,101.800003,99.779999,100.379997,99.798386,3294700
42102,101,102.93,100.410004,101.860001,101.269821,2057100
42103,101.18,102.269997,100.900002,102.099998,101.508423,1392800
42104,102.75,102.879997,100.910004,101.339996,100.752823,1467200
42107,101.230003,101.800003,99.25,100.290001,99.708908,1566700
42108,100.129997,100.519997,97.800003,98.629997,98.058525,2087900
42109,99.300003,100.980003,99.300003,100.75,100.166245,2389000
42110,100.940002,102.529999,100.559998,101.629997,101.041145,1848600
42111,100.129997,100.769997,99.110001,99.730003,99.152161,2072700
42114,100.580002,102.199997,100.120003,101.029999,100.444626,1748900
42115,101.93,101.989998,100.699997,101.239998,100.653404,1347800
42116,101.75,103.120003,100.419998,102.690002,102.095001,1485200
42117,99.900002,101,98.349998,98.580002,98.00882,4554400
42118,98.760002,98.959999,93.760002,95.330002,94.777649,6699300
42121,96.709999,98.139999,96.220001,96.93,96.368378,2932500
42122,97.040001,97.389999,93.449997,96.220001,95.662491,3304500
42123,96.260002,96.400002,94.550003,95.419998,94.867126,2763300
42124,97.139999,99.839996,95.620003,96.120003,95.563072,6248600
42125,95.940002,102.279999,95.800003,100.989998,100.404854,4764000
42128,101.220001,101.669998,98.959999,100.129997,99.549835,2447600
42129,99.300003,100.139999,97.279999,97.440002,96.875427,2936800
42130,97.5,98.699997,96.43,98.489998,97.919342,2417100
42131,98.870003,100.849998,98.559998,100.739998,100.156303,2741800
42132,102,104.800003,101.559998,103.980003,103.377533,4499600
42135,104.099998,104.940002,103.190002,103.57,102.96991,2409100
42136,104.120003,104.190002,101.669998,101.779999,101.190277,2287000
42137,102.230003,103.18,101.5,101.639999,101.051086,2054800
42138,102.550003,103,101.550003,102.660004,102.065186,1901300
42139,103.339996,103.489998,101.75,102.720001,102.124832,2254700
42142,102.849998,103.43,102.089996,103.110001,102.512573,1750300
42143,103.5,105.690002,101.970001,102.790001,102.19442,2834800
42144,102.849998,103.940002,101.889999,102.879997,102.283905,1745400
42145,102.779999,106.879997,101.529999,106.790001,106.171249,4918100
42146,107.059998,108,106.120003,107.18,106.55899,2804100
42150,107.879997,107.970001,105.779999,106.989998,106.370087,2988100
42151,107.120003,111.139999,106.800003,110.709999,110.068535,4104500
42152,111.440002,112.769997,109.599998,110.790001,110.148079,5021200
42153,110.800003,112.809998,110.129997,112.25,111.599609,3591800
42156,113.230003,114,111.339996,111.980003,111.331184,2720300
42157,111.389999,111.730003,109.220001,110.629997,109.988998,3023800
42158,111.739998,111.970001,108.160004,108.230003,107.602913,2947000
42159,107.75,108.650002,105.910004,106.739998,106.121544,2909900
42160,106.410004,107.650002,105.870003,106.980003,106.360153,2276100
42163,107.019997,107.120003,103.400002,103.830002,103.228401,2797500
42164,103.150002,104.190002,101.150002,103.809998,103.208511,2970200
42165,106.32,106.32,104.599998,105.309998,104.699821,2392400
42166,104.949997,105.599998,103.690002,104.690002,104.08342,1559300
42167,103.529999,104.470001,103.410004,103.809998,103.208511,1638900
42170,102.669998,103.169998,101.43,102.790001,102.19442,2659400
42171,103.239998,103.459999,101.629997,103.150002,102.552345,2043800
42172,103.209999,103.879997,102.010002,102.18,101.587959,1940400
42173,102.230003,106.57,102.230003,105.18,104.57058,2957900
42174,105.209999,105.489998,103,104.620003,104.013824,3751500
42177,105.790001,106.440002,103.739998,104.599998,103.993942,2065500
42178,105.360001,105.699997,102.690002,103.419998,102.82077,2541100
42179,103.43,104.199997,102.709999,102.940002,102.343559,1966200
42180,103.370003,103.830002,102.209999,102.629997,102.035347,1367900
42181,101.940002,102.879997,100.160004,100.519997,99.937576,2805100
42184,98.279999,99.949997,96.239998,97.5,96.935074,3170400
42185,98.389999,99.169998,95.790001,98.199997,97.63102,3615800
42186,100.470001,101.169998,97.220001,97.629997,97.064316,2019200
42187,97.5,98.639999,97.25,98.120003,97.551483,1655400
42191,96.709999,99.18,95.870003,96.709999,96.149651,2147200
42192,96.720001,97.300003,91.019997,96.470001,95.911049,5162100
42193,94.760002,95.360001,91.43,92.239998,91.705551,6321300
42194,94,94.989998,89.769997,90.510002,89.98558,5471800
42195,91.75,93.900002,91.75,92.730003,92.192711,4845300
42198,93.900002,94.459999,91.019997,91.800003,91.268112,4316300
42199,92.5,95.419998,91.919998,94.739998,94.191071,3746300
42200,94.75,94.989998,92.75,92.879997,92.341843,3589300
42201,93.480003,93.879997,90.629997,91.790001,91.258163,4979200
42202,92.18,92.610001,89.669998,91.279999,90.751114,3537000
42205,91.830002,91.830002,89.650002,90.010002,89.488472,2896500
42206,89.910004,92.489998,89.870003,92.400002,91.864632,3672900
42207,87.209999,90.589996,85.720001,90.279999,89.756912,8246700
42208,92.389999,94.470001,92.010002,93,92.461151,4950500
42209,94.010002,94.489998,90.080002,90.279999,89.756912,3585700
42212,88.949997,89.459999,86.93,88.220001,87.708847,3189500
42213,89.459999,92.040001,87.370003,91.040001,90.512505,3385300
42214,91.25,93.449997,90.160004,91.800003,91.268112,3985800
42215,96,98.650002,94.199997,97.870003,97.302933,6524300
42216,97.339996,100.260002,96.730003,96.989998,96.428024,4968600
42219,96.470001,98.150002,95.779999,97.970001,97.402359,2814900
42220,95.980003,97.57,93.669998,95.279999,94.727936,5400800
42221,95.279999,97.790001,95.010002,97.019997,96.457855,2900000
42222,97.470001,97.5,93.239998,95.730003,95.175339,3495900
42223,95.279999,96.519997,94.010002,96.339996,95.781792,2170600
42226,96.82,99.470001,96.419998,99.279999,98.704765,2608800
42227,97.529999,98,95.389999,96.279999,95.722137,3586400
42228,92.919998,94.889999,90.050003,93.830002,93.286346,8026100
42229,93.419998,94.419998,91.93,93.650002,93.107384,3662000
42230,93.650002,93.809998,91.379997,91.620003,91.089149,3149700
42233,90.839996,91.669998,89.970001,91.580002,91.049377,4027400
42234,91.639999,92.190002,87.949997,88.339996,87.828148,4688000
42235,89.010002,89.589996,86.43,87.010002,86.505859,5258500
42236,86.160004,86.160004,81.75,82.019997,81.544769,7046900
42237,78.470001,82.970001,78.470001,80.330002,79.864563,6290500
42240,73.589996,83.839996,72.050003,79.260002,78.800766,9160200
42241,83.389999,84.739998,80.639999,80.839996,80.371597,5724700
42242,84.480003,85.389999,80.790001,85.019997,84.527382,4072000
42243,87.660004,88.25,84.970001,86.639999,86.138,5435700
42244,86,87.300003,85.830002,86.730003,86.227478,1937500
42247,85.75,86.589996,84.050003,84.650002,84.159531,2962900
42248,82.07,84.839996,81.32,81.839996,81.365814,3874200
42249,82.809998,84.919998,81.68,84.889999,84.39814,3548300
42250,85.120003,86.849998,84.870003,85.709999,85.213387,2722900
42251,83.860001,86.32,83.709999,84.43,83.940804,2355100
42255,87.129997,91.150002,87,90.68,90.154594,4508100
42256,91.980003,94.900002,88.639999,88.870003,88.35508,4907200
42257,88.099998,89.230003,86.099998,86.879997,86.37661,4039100
42258,86.199997,88.739998,85.129997,88.410004,87.897751,3154400
42261,89.940002,90.519997,88.220001,90.260002,89.73703,2843900
42262,90.849998,92.669998,90.300003,90.470001,89.945816,2793900
42263,90.5,91,89.129997,90.940002,90.413086,2205700
42264,90.809998,92.989998,90.230003,91.019997,90.492615,2804500
42265,89.540001,91.25,88.5,90.080002,89.558067,3299000
42268,90.150002,91.599998,89.300003,90.349998,89.8265,2219000
42269,88.580002,88.879997,86.050003,86.349998,85.849678,3785800
42270,86.410004,87,85.129997,85.57,85.074203,2623900
42271,84.269997,86.489998,80.790001,85.68,85.183563,5411800
42272,86.5,88.559998,85.589996,86.709999,86.207596,2706900
42275,86.75,86.75,82.360001,82.43,81.952393,2664800
42276,83.089996,84.089996,80.879997,82.32,81.843033,2710700
42277,83.75,87.400002,83.709999,87.07,86.565506,3208700
42278,86.089996,86.190002,82.349998,85.339996,84.845528,3733900
42279,83.959999,85.940002,83.080002,85.879997,85.382401,3031200
42282,86.110001,87.75,85.150002,85.300003,84.805771,3164200
42283,84.980003,86.290001,81.93,84.730003,84.239067,4062400
42284,85.5,86.300003,82.720001,84.940002,84.447853,3512300
42285,84.660004,86.709999,82.980003,86.489998,85.988869,3065300
42286,86.010002,88.080002,85.779999,87.32,86.814064,2818200
42289,88.510002,89.919998,87.800003,89.010002,88.49427,3052500
42290,88.029999,88.389999,86.800003,87.019997,86.5158,2348000
42291,87.730003,92.309998,86.629997,91.519997,90.989716,5054500
42292,92.410004,95.160004,92.400002,94.089996,93.54483,4891000
42293,93.93,94.18,92.440002,93.220001,92.679878,2196500
42296,93.519997,94.190002,92.209999,93.419998,92.878716,2059100
42297,93.389999,93.389999,91.610001,91.989998,91.457001,2022900
